epoch,accuracy,f1-score,iou_score,loss,lr,precision,recall,val_accuracy,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
122,0.9812043309211731,0.8195282220840454,0.7265125513076782,0.20528237521648407,1e-05,0.9816619753837585,0.9809069037437439,0.9731117486953735,0.6488789319992065,0.5406421422958374,0.36400189995765686,0.9739400148391724,0.9726565480232239
123,0.9799177646636963,0.8130102753639221,0.7216853499412537,0.21158385276794434,1e-05,0.9803625345230103,0.9796262979507446,0.9720340967178345,0.6440698504447937,0.5362889766693115,0.36906713247299194,0.9728309512138367,0.9715917110443115
124,0.9816692471504211,0.8244693279266357,0.731814444065094,0.19919094443321228,1e-05,0.9821099638938904,0.9813824892044067,0.9726972579956055,0.6464768052101135,0.5389373898506165,0.3651255667209625,0.9734622240066528,0.9722757339477539
125,0.978342592716217,0.797755241394043,0.7088190913200378,0.22482261061668396,1e-05,0.9787696003913879,0.978070855140686,0.9723095893859863,0.6445367336273193,0.5350586175918579,0.36736562848091125,0.9730910062789917,0.9718875288963318
126,0.9800540804862976,0.8095198273658752,0.7194938063621521,0.21308307349681854,1e-05,0.9804754257202148,0.9798002243041992,0.9728272557258606,0.6514578461647034,0.5421770215034485,0.3602949380874634,0.9736108779907227,0.9723883867263794
127,0.9802907109260559,0.819104790687561,0.7284178137779236,0.20346634089946747,1e-05,0.9807252287864685,0.9800249934196472,0.9699898362159729,0.6288047432899475,0.5231841802597046,0.38359907269477844,0.9707716703414917,0.9695626497268677
128,0.9790337681770325,0.8074241876602173,0.7181945443153381,0.214601531624794,1e-05,0.9794434309005737,0.9787842035293579,0.9732053875923157,0.6527674794197083,0.5418385863304138,0.35900014638900757,0.973943829536438,0.9727845788002014
129,0.9779235124588013,0.80036860704422,0.7130832076072693,0.22177943587303162,1e-05,0.9783365726470947,0.977668821811676,0.9726803302764893,0.644405722618103,0.5383023619651794,0.3666379451751709,0.973394513130188,0.9722697138786316
130,0.9814034104347229,0.8284066915512085,0.7370448112487793,0.19260545074939728,1e-05,0.9817945957183838,0.981148362159729,0.972104549407959,0.6482189893722534,0.5397424101829529,0.36320868134498596,0.9727990031242371,0.9717082977294922
131,0.9825940132141113,0.8350830674171448,0.7436215877532959,0.18511611223220825,1e-05,0.982984185218811,0.9823437929153442,0.9730887413024902,0.6463684439659119,0.5379943251609802,0.3642885684967041,0.9737869501113892,0.9726933240890503
132,0.9800189137458801,0.8202198147773743,0.7308149337768555,0.20065589249134064,1e-05,0.9804036617279053,0.9797816276550293,0.9724550247192383,0.6502514481544495,0.5405552387237549,0.3607257306575775,0.9731997847557068,0.9720292687416077
133,0.9801185727119446,0.8166223168373108,0.7280651926994324,0.2033148556947708,1e-05,0.9804976582527161,0.9798743724822998,0.9731245040893555,0.6552801132202148,0.5449776649475098,0.3558630049228668,0.9738410711288452,0.9727386832237244
134,0.9819560050964355,0.834452748298645,0.7433069348335266,0.184966042637825,1e-05,0.9823222160339355,0.981722354888916,0.9730079770088196,0.6440708637237549,0.5377194285392761,0.36581364274024963,0.9736719131469727,0.9726401567459106
135,0.9815700650215149,0.8290334939956665,0.7390286326408386,0.19019638001918793,1e-05,0.9819345474243164,0.981338381767273,0.9737663865089417,0.655536413192749,0.5478647947311401,0.3551708161830902,0.974419891834259,0.9733887314796448
136,0.9814654588699341,0.8288154006004333,0.7384968400001526,0.19016140699386597,1e-05,0.9818285703659058,0.9812313318252563,0.9719811081886292,0.6534914970397949,0.5433318018913269,0.3579850196838379,0.9726971983909607,0.9715787172317505
137,0.9796291589736938,0.8166842460632324,0.727907121181488,0.20191997289657593,1e-05,0.979989230632782,0.9794065952301025,0.9735476970672607,0.662725567817688,0.5526963472366333,0.3481330871582031,0.9742160439491272,0.973162055015564
138,0.9824483394622803,0.8348138332366943,0.7449737191200256,0.18342941999435425,1e-05,0.9827917218208313,0.9822235107421875,0.9729358553886414,0.650987982749939,0.5427234172821045,0.3593496084213257,0.9735708236694336,0.9725831151008606
139,0.9819456934928894,0.8327361345291138,0.7433098554611206,0.18544483184814453,1e-05,0.9822865128517151,0.981724739074707,0.9730823040008545,0.6568030714988708,0.5468250513076782,0.3536830246448517,0.9737105965614319,0.9727351665496826
140,0.98246169090271,0.8424168229103088,0.7516035437583923,0.17564302682876587,1e-05,0.9827917814254761,0.9822433590888977,0.9734497666358948,0.6559515595436096,0.5469353795051575,0.3538486957550049,0.9740375876426697,0.9731278419494629
141,0.9807670712471008,0.8240227103233337,0.7358161211013794,0.19392363727092743,1e-05,0.9811003804206848,0.9805589318275452,0.9724019169807434,0.6567134261131287,0.5477234721183777,0.3544495105743408,0.9729886054992676,0.9720706343650818
142,0.979651927947998,0.8122302293777466,0.7264571189880371,0.20561961829662323,1e-05,0.9799768328666687,0.9794551730155945,0.9726786613464355,0.650412917137146,0.5422089695930481,0.35974836349487305,0.9733291268348694,0.9723191857337952
143,0.982074499130249,0.8398507833480835,0.7508139610290527,0.1769501119852066,1e-05,0.9823924899101257,0.981867253780365,0.9729323387145996,0.649310290813446,0.5408504605293274,0.3605630099773407,0.9735440611839294,0.972585141658783
144,0.9823132753372192,0.8395171761512756,0.7506340742111206,0.1774793118238449,1e-05,0.9826257228851318,0.9821140170097351,0.9721455574035645,0.6517886519432068,0.5413216948509216,0.35927388072013855,0.9727372527122498,0.9718189835548401
145,0.9801084995269775,0.8245411515235901,0.7379959225654602,0.19227562844753265,1e-05,0.9804206490516663,0.9799153804779053,0.9734763503074646,0.6558688879013062,0.5459291338920593,0.35387811064720154,0.9740772843360901,0.9731618762016296
146,0.9815425276756287,0.8335117101669312,0.746461808681488,0.1831350177526474,1e-05,0.9818449020385742,0.9813514947891235,0.9726856350898743,0.6444233059883118,0.5378857851028442,0.3645053803920746,0.9732829928398132,0.9723511934280396
147,0.9811722040176392,0.8333064913749695,0.745887815952301,0.18338719010353088,1e-05,0.9814791679382324,0.9809845685958862,0.9728617668151855,0.647915244102478,0.5399836897850037,0.3615506589412689,0.9734563827514648,0.9725459218025208
148,0.9809242486953735,0.8292227983474731,0.7436157464981079,0.1869962215423584,1e-05,0.9812153577804565,0.9807425737380981,0.9735737442970276,0.6478840708732605,0.5395459532737732,0.36099717020988464,0.9741620421409607,0.9732584357261658
149,0.9802545309066772,0.8250943422317505,0.7399187088012695,0.19104427099227905,1e-05,0.9805471897125244,0.9800819158554077,0.9730606079101562,0.6451284289360046,0.5385602116584778,0.3641747236251831,0.9736363291740417,0.9727492928504944
150,0.9818660616874695,0.8338689804077148,0.7474165558815002,0.18215884268283844,1e-05,0.9821580052375793,0.9816819429397583,0.9726598262786865,0.6492263078689575,0.5413950085639954,0.35982745885849,0.9732020497322083,0.9723572134971619
151,0.9821358323097229,0.8379929661750793,0.7502245306968689,0.1776001900434494,1e-05,0.982426106929779,0.9819537997245789,0.9728707671165466,0.6527684330940247,0.5431991815567017,0.3568710684776306,0.9734426140785217,0.9725632667541504
152,0.9822006225585938,0.8404989242553711,0.7537354826927185,0.17482730746269226,1e-05,0.982483983039856,0.9820252656936646,0.9726885557174683,0.6481568813323975,0.5409224033355713,0.36163192987442017,0.9732230305671692,0.9723947644233704
153,0.9818830490112305,0.8357416987419128,0.7488418221473694,0.17957784235477448,1e-05,0.9821599125862122,0.9817066788673401,0.9721916317939758,0.6430028080940247,0.5352637767791748,0.3661707043647766,0.9727770686149597,0.9718965291976929
154,0.9800655841827393,0.8219034075737,0.7381466031074524,0.19336223602294922,1e-05,0.9803450703620911,0.979890763759613,0.9735212326049805,0.6520788073539734,0.5436971783638,0.3564683198928833,0.9740792512893677,0.9732272624969482
155,0.9828193783760071,0.8481284976005554,0.7615635991096497,0.16704286634922028,1e-05,0.983089804649353,0.9826454520225525,0.9733708500862122,0.6500941514968872,0.5427113175392151,0.3586088716983795,0.9738816618919373,0.9730887413024902
156,0.9803200364112854,0.8266207575798035,0.742137610912323,0.1885998547077179,1e-05,0.9805909991264343,0.9801504611968994,0.9737856984138489,0.6532784104347229,0.5459524393081665,0.35540536046028137,0.9743134379386902,0.9735024571418762
157,0.9811971783638,0.8314695954322815,0.7470289468765259,0.18376658856868744,1e-05,0.9814624786376953,0.9810327291488647,0.9720938205718994,0.6425920128822327,0.5363689661026001,0.3668513894081116,0.9725905060768127,0.9718273282051086
158,0.980664074420929,0.8279473781585693,0.7439656257629395,0.18805068731307983,1e-05,0.980931282043457,0.9804984927177429,0.9728633165359497,0.6492449641227722,0.5409908890724182,0.35995450615882874,0.9733684062957764,0.9725863337516785
159,0.9828463792800903,0.8463990688323975,0.7598088383674622,0.16816073656082153,1e-05,0.983115017414093,0.9826732873916626,0.9732073545455933,0.6549271941184998,0.5463709235191345,0.3541591167449951,0.9737212061882019,0.9729151129722595
160,0.9812859296798706,0.83527010679245,0.7515884637832642,0.179478257894516,1e-05,0.9815544486045837,0.9811218976974487,0.9731228351593018,0.6440341472625732,0.5377385020256042,0.3643597662448883,0.9736687541007996,0.972827136516571
161,0.9823006987571716,0.840770423412323,0.7559323310852051,0.17324872314929962,1e-05,0.9825619459152222,0.9821359515190125,0.9734980463981628,0.6532832384109497,0.5456594824790955,0.3559707999229431,0.9740057587623596,0.9732268452644348
162,0.9821923971176147,0.83917236328125,0.754477858543396,0.17453786730766296,1e-05,0.9824482798576355,0.9820256233215332,0.9720887541770935,0.6514050364494324,0.5419635772705078,0.35800933837890625,0.972597062587738,0.9718336462974548
163,0.9815673828125,0.8363668918609619,0.7521157264709473,0.17748282849788666,1e-05,0.9818143248558044,0.9814122319221497,0.972926139831543,0.6511706113815308,0.5416813492774963,0.3577849864959717,0.9734400510787964,0.9726589322090149
164,0.9835425019264221,0.853598415851593,0.7670311331748962,0.16031810641288757,1e-05,0.9837989807128906,0.983381986618042,0.9729002118110657,0.6545829176902771,0.5445346236228943,0.35414230823516846,0.9734121561050415,0.972640872001648
165,0.9799873232841492,0.8232846260070801,0.7407774925231934,0.1908833384513855,1e-05,0.9802363514900208,0.9798332452774048,0.9726906418800354,0.6538357734680176,0.5445598363876343,0.35486099123954773,0.9731600880622864,0.9724329710006714
166,0.9808725118637085,0.8372277021408081,0.7536348700523376,0.176715686917305,1e-05,0.9811215400695801,0.9807159900665283,0.9728633165359497,0.6483194828033447,0.5408751368522644,0.36010390520095825,0.9733055233955383,0.9726258516311646
167,0.9788084626197815,0.8108764290809631,0.7308493256568909,0.20329606533050537,1e-05,0.9790544509887695,0.9786644577980042,0.9726007580757141,0.6545581221580505,0.5466204881668091,0.35446417331695557,0.9730609059333801,0.972366988658905
168,0.9818000197410583,0.8418444991111755,0.7589997053146362,0.17177899181842804,1e-05,0.9820340275764465,0.9816513061523438,0.9732496738433838,0.6605286598205566,0.5498199462890625,0.3483468294143677,0.9737321138381958,0.9730019569396973
169,0.9829261898994446,0.8498396873474121,0.7658761739730835,0.16381870210170746,1e-05,0.9831661581993103,0.9827727675437927,0.9731495976448059,0.64789879322052,0.5415557622909546,0.36033734679222107,0.9736163020133972,0.9728808999061584
170,0.9835559725761414,0.8562023043632507,0.7708490490913391,0.15659479796886444,1e-05,0.9837872982025146,0.9834095239639282,0.9739314317703247,0.6552579998970032,0.5472305417060852,0.35316482186317444,0.974399983882904,0.9736661911010742
171,0.9835190176963806,0.8518487811088562,0.7669660449028015,0.16116954386234283,1e-05,0.9837470650672913,0.9833725094795227,0.9724613428115845,0.6539896726608276,0.5449300408363342,0.355398565530777,0.9729219079017639,0.9722138047218323
172,0.9813480973243713,0.8373698592185974,0.7537651062011719,0.17631161212921143,1e-05,0.9815844297409058,0.9812016487121582,0.9730710983276367,0.6610113978385925,0.5506554841995239,0.34722501039505005,0.9735284447669983,0.9728126525878906
173,0.9827848076820374,0.8464334011077881,0.7624112963676453,0.16628319025039673,1e-05,0.9830188155174255,0.982640266418457,0.9732033014297485,0.6526480317115784,0.5448965430259705,0.35602784156799316,0.9736709594726562,0.9729427695274353
174,0.9813264012336731,0.8386573791503906,0.7558828592300415,0.17410720884799957,1e-05,0.9815570116043091,0.9811890721321106,0.9738901257514954,0.6609683036804199,0.5517451167106628,0.3476586937904358,0.9743621945381165,0.9736505150794983
175,0.9834998846054077,0.8545868992805481,0.7704443335533142,0.1577102392911911,1e-05,0.9837241172790527,0.9833542108535767,0.9737895727157593,0.6473232507705688,0.540650486946106,0.36085212230682373,0.9741984605789185,0.9735573530197144
176,0.9815749526023865,0.8404133915901184,0.7585979700088501,0.17259588837623596,1e-05,0.9817963242530823,0.9814376831054688,0.9731365442276001,0.65169757604599,0.5423479080200195,0.35689935088157654,0.9735768437385559,0.9728978276252747
177,0.9828256368637085,0.8499699234962463,0.7668072581291199,0.16244807839393616,1e-05,0.9830425977706909,0.9826897978782654,0.9725130796432495,0.6479277610778809,0.5405783653259277,0.36043480038642883,0.9729439616203308,0.9722786545753479
178,0.9809759259223938,0.8346648812294006,0.7539325952529907,0.17822475731372833,1e-05,0.9811957478523254,0.9808463454246521,0.9732861518859863,0.6623706221580505,0.5510178208351135,0.34676477313041687,0.973759651184082,0.9730401635169983
179,0.9802107214927673,0.8267324566841125,0.746377170085907,0.1865006387233734,1e-05,0.980430006980896,0.9800778031349182,0.9731338620185852,0.6537049412727356,0.5430275797843933,0.35504528880119324,0.973569929599762,0.9729063510894775
180,0.9824213981628418,0.8433721661567688,0.7604371905326843,0.16892246901988983,1e-05,0.9826392531394958,0.9822848439216614,0.9730839729309082,0.6509040594100952,0.5428929328918457,0.35746997594833374,0.9734978079795837,0.9728602170944214
181,0.9809731841087341,0.8380128741264343,0.7568978071212769,0.174737349152565,1e-05,0.9811835289001465,0.9808394312858582,0.9731020331382751,0.656672477722168,0.546725869178772,0.35228461027145386,0.973502516746521,0.9728837609291077
182,0.9826161861419678,0.8436158895492554,0.761142373085022,0.16835932433605194,1e-05,0.9828223586082458,0.9824821352958679,0.9733781814575195,0.6591572761535645,0.548208475112915,0.3494478762149811,0.9737992882728577,0.9731526970863342
183,0.9813024997711182,0.8385059833526611,0.7578675746917725,0.17369666695594788,1e-05,0.9815106987953186,0.9811728000640869,0.9735140204429626,0.6594191193580627,0.5491251945495605,0.3495759665966034,0.9739307165145874,0.9732843041419983
184,0.9810562133789062,0.8365002870559692,0.7561032176017761,0.1759919971227646,1e-05,0.9812599420547485,0.9809300899505615,0.9732361435890198,0.655439019203186,0.5474810600280762,0.35316523909568787,0.9736374616622925,0.9730162024497986
185,0.9836446046829224,0.8581588864326477,0.7747471928596497,0.15346328914165497,1e-05,0.9838454127311707,0.983517587184906,0.9739770293235779,0.6570884585380554,0.5492541790008545,0.3512082099914551,0.9743785858154297,0.9737633466720581
186,0.9813857674598694,0.8336462378501892,0.7541802525520325,0.1787191480398178,1e-05,0.9815844893455505,0.9812620282173157,0.9731711745262146,0.6508733034133911,0.5434836745262146,0.35711973905563354,0.9735606908798218,0.9729621410369873
187,0.9812870621681213,0.835371196269989,0.7558786869049072,0.1770034283399582,1e-05,0.9814877510070801,0.9811633229255676,0.9729271531105042,0.6543209552764893,0.5464169979095459,0.354193776845932,0.9733035564422607,0.9727202653884888
188,0.9828718304634094,0.8477510213851929,0.7660000920295715,0.16382159292697906,1e-05,0.9830684661865234,0.9827501177787781,0.9739587903022766,0.6572420597076416,0.5491015315055847,0.35040679574012756,0.974355161190033,0.9737386703491211
189,0.981999397277832,0.8435948491096497,0.7632896304130554,0.16797837615013123,1e-05,0.9821941256523132,0.9818758368492126,0.9735417366027832,0.6588594913482666,0.5497308373451233,0.34951889514923096,0.9739475846290588,0.973330020904541
190,0.9826208353042603,0.8487145900726318,0.7678778171539307,0.1632441133260727,1e-05,0.9828137755393982,0.9825000166893005,0.9726539850234985,0.6600356101989746,0.5506966710090637,0.348801851272583,0.9730568528175354,0.9724504947662354
191,0.9828405380249023,0.8457460403442383,0.7638540863990784,0.16574332118034363,1e-05,0.9830403923988342,0.9827160835266113,0.9720194339752197,0.6482469439506531,0.542245626449585,0.3609912693500519,0.9724038243293762,0.9718143939971924
192,0.9805087447166443,0.8303999304771423,0.7514821887016296,0.18172672390937805,1e-05,0.9806965589523315,0.9803928136825562,0.974399209022522,0.6649369597434998,0.5559597611427307,0.34328973293304443,0.9747949838638306,0.9741766452789307
193,0.9794156551361084,0.8221625685691833,0.7443487048149109,0.19050070643424988,1e-05,0.9796121716499329,0.9792987108230591,0.974274754524231,0.6643229722976685,0.5543926358222961,0.34428077936172485,0.9746631383895874,0.9740744829177856
194,0.983288049697876,0.8500311374664307,0.7694106101989746,0.1613152027130127,1e-05,0.9834786057472229,0.9831668138504028,0.9737023711204529,0.6556786894798279,0.5461382269859314,0.3517674207687378,0.9740973711013794,0.9734930396080017
195,0.981487512588501,0.8372025489807129,0.7584015130996704,0.1747412234544754,1e-05,0.9816761612892151,0.9813694357872009,0.9727073907852173,0.6450558304786682,0.5389300584793091,0.36283454298973083,0.9731125235557556,0.9725063443183899
196,0.9846320748329163,0.8642010688781738,0.782795786857605,0.14666496217250824,1e-05,0.9848144054412842,0.9845182299613953,0.9735255241394043,0.6532819867134094,0.5466727614402771,0.35413604974746704,0.9739095568656921,0.9733238816261292
197,0.9815554022789001,0.8431477546691895,0.7652643322944641,0.16845150291919708,1e-05,0.9817375540733337,0.9814406633377075,0.9736594557762146,0.6522997617721558,0.5455297231674194,0.35563600063323975,0.9740580916404724,0.973456084728241
198,0.9837229251861572,0.8609496355056763,0.7797322273254395,0.14990729093551636,1e-05,0.9839029908180237,0.9836087822914124,0.9741085171699524,0.6578510999679565,0.5509101748466492,0.3500361740589142,0.9744802713394165,0.9739124178886414
199,0.9834497570991516,0.8598374128341675,0.7798527479171753,0.15140150487422943,1e-05,0.9836316704750061,0.983339250087738,0.9733933210372925,0.6583957076072693,0.5482815504074097,0.35038331151008606,0.9737856984138489,0.9731900691986084
200,0.9825961589813232,0.8519653677940369,0.7725455164909363,0.1595059037208557,1e-05,0.9827740788459778,0.9824881553649902,0.974036693572998,0.6634665727615356,0.5532593727111816,0.34505051374435425,0.9744054675102234,0.9738382697105408
201,0.9842435121536255,0.8654548525810242,0.7833402156829834,0.1450754553079605,1e-05,0.9844253659248352,0.9841302633285522,0.9738026857376099,0.6603513360023499,0.5501505732536316,0.34788215160369873,0.9741904139518738,0.9736005067825317
202,0.9813402891159058,0.8397307991981506,0.7615653872489929,0.17175482213497162,1e-05,0.981518030166626,0.9812329411506653,0.9719322919845581,0.6507001519203186,0.5422601103782654,0.35853707790374756,0.9723357558250427,0.9717317223548889
203,0.9827197194099426,0.8543715476989746,0.775065004825592,0.15673400461673737,1e-05,0.9828958511352539,0.9826083183288574,0.9737865924835205,0.6548514366149902,0.5457384586334229,0.35352635383605957,0.9741696119308472,0.9735896587371826
204,0.982617974281311,0.850045919418335,0.7717363238334656,0.1609223634004593,1e-05,0.9827914834022522,0.982508659362793,0.9735908508300781,0.6541131734848022,0.5453535914421082,0.3541916608810425,0.9739642143249512,0.9734036922454834
205,0.9831898808479309,0.8554397225379944,0.7765893936157227,0.15532994270324707,1e-05,0.9833630323410034,0.983079731464386,0.9739785194396973,0.6533948183059692,0.5462251901626587,0.3543660342693329,0.9743661880493164,0.9737822413444519
206,0.9834871292114258,0.8563672304153442,0.77671217918396,0.15427060425281525,1e-05,0.9836570620536804,0.983376681804657,0.9733319878578186,0.6539819836616516,0.5466304421424866,0.35406747460365295,0.9736846089363098,0.9731550216674805
207,0.9836205840110779,0.8579087257385254,0.7785205245018005,0.1526939570903778,1e-05,0.9837943911552429,0.9835116863250732,0.9739817380905151,0.6565307378768921,0.5484907627105713,0.35157546401023865,0.9743375778198242,0.9737926125526428
208,0.9831581711769104,0.8586929440498352,0.779319167137146,0.15197613835334778,1e-05,0.983328104019165,0.9830525517463684,0.9737237691879272,0.6571843028068542,0.5486792922019958,0.35018908977508545,0.9740933775901794,0.9735377430915833
209,0.9825030565261841,0.8482649326324463,0.7699128985404968,0.16257603466510773,1e-05,0.9826704263687134,0.9823958277702332,0.973368227481842,0.6529021263122559,0.5454971194267273,0.3548600673675537,0.9737285375595093,0.9731821417808533
210,0.985287070274353,0.8722065687179565,0.7920048236846924,0.13810478150844574,1e-05,0.9854503870010376,0.9851827621459961,0.9726545214653015,0.648711621761322,0.5420024991035461,0.35908234119415283,0.9729975461959839,0.9724846482276917
211,0.9830858707427979,0.853933572769165,0.7749419808387756,0.15673689544200897,1e-05,0.9832509160041809,0.982981264591217,0.972970724105835,0.6481669545173645,0.5412464737892151,0.35966452956199646,0.9733155965805054,0.9727943539619446
212,0.9836307764053345,0.8598893284797668,0.7804083824157715,0.1503656655550003,1e-05,0.9837958812713623,0.9835292100906372,0.9727079272270203,0.6544570922851562,0.5450184941291809,0.35334670543670654,0.9730803370475769,0.9725089073181152
213,0.9823133945465088,0.8448002934455872,0.7677702903747559,0.16583649814128876,1e-05,0.9824761152267456,0.9822132587432861,0.9736599922180176,0.6604431867599487,0.55116868019104,0.3474709093570709,0.9740294218063354,0.9734703302383423
214,0.9828125238418579,0.8529091477394104,0.7750945687294006,0.15918117761611938,1e-05,0.9829745292663574,0.982709527015686,0.9740430116653442,0.6564352512359619,0.5477123856544495,0.35112228989601135,0.9744046330451965,0.973852276802063
215,0.9818668961524963,0.8419303894042969,0.7658101320266724,0.16889485716819763,1e-05,0.982030987739563,0.981766402721405,0.9733805656433105,0.6516289710998535,0.5440089702606201,0.3557741641998291,0.9737312197685242,0.9731981754302979
216,0.9833343625068665,0.8595427870750427,0.7803181409835815,0.15093384683132172,1e-05,0.9834973216056824,0.9832302331924438,0.973015308380127,0.6384230852127075,0.5344328284263611,0.36873650550842285,0.9733568429946899,0.9728390574455261
217,0.9854869246482849,0.8731544613838196,0.7925407290458679,0.13688629865646362,1e-05,0.9856465458869934,0.9853880405426025,0.9728407263755798,0.6491836905479431,0.5421109199523926,0.3592115640640259,0.9731823801994324,0.9726579189300537
218,0.9833179712295532,0.8585129380226135,0.7814126014709473,0.1519947499036789,1e-05,0.983478307723999,0.9832179546356201,0.9740914106369019,0.6607176661491394,0.5518308877944946,0.34671550989151,0.9744280576705933,0.9739159345626831
219,0.9842007756233215,0.8666733503341675,0.78802889585495,0.1434764266014099,1e-05,0.9843566417694092,0.9841017127037048,0.9728267788887024,0.6528335213661194,0.5442457795143127,0.35542404651641846,0.9731553196907043,0.9726623892784119
220,0.9822923541069031,0.8463234901428223,0.7695249915122986,0.1643868386745453,1e-05,0.9824478626251221,0.9821949601173401,0.9736085534095764,0.6621384620666504,0.5526471138000488,0.34623464941978455,0.9739302396774292,0.9734444618225098
221,0.9839094281196594,0.8621859550476074,0.7842521071434021,0.14787064492702484,1e-05,0.9840630888938904,0.983813464641571,0.9723745584487915,0.6457549929618835,0.5403730273246765,0.36203959584236145,0.972710132598877,0.9722047448158264
222,0.9839149713516235,0.864337146282196,0.7863247990608215,0.14561831951141357,1e-05,0.9840695261955261,0.9838207364082336,0.9740683436393738,0.6549401879310608,0.5472235083580017,0.3527369797229767,0.9744194149971008,0.9738878011703491
223,0.9814625382423401,0.840939462184906,0.7666148543357849,0.16990889608860016,1e-05,0.9816104769706726,0.9813668727874756,0.9730005264282227,0.6484120488166809,0.5421952605247498,0.3595649003982544,0.9733143448829651,0.972832202911377
224,0.9834495782852173,0.8603333234786987,0.7838925123214722,0.15019869804382324,1e-05,0.9835996627807617,0.9833530187606812,0.972804069519043,0.6492175459861755,0.54233717918396,0.35872361063957214,0.9731329679489136,0.972625195980072
225,0.9845311045646667,0.8666360974311829,0.7887733578681946,0.14311560988426208,1e-05,0.9846781492233276,0.9844404458999634,0.972534716129303,0.6459829807281494,0.5375845432281494,0.3612832725048065,0.9728925228118896,0.9723585247993469
226,0.9825862646102905,0.8547510504722595,0.7787609696388245,0.1555613875389099,1e-05,0.9827374219894409,0.9824916124343872,0.9733425974845886,0.6536778211593628,0.5460105538368225,0.35412779450416565,0.973685622215271,0.9731747508049011
227,0.9821009039878845,0.8453407883644104,0.770452082157135,0.16527269780635834,1e-05,0.9822486639022827,0.9820100665092468,0.9736827611923218,0.6510135531425476,0.5448976755142212,0.35568690299987793,0.9740213751792908,0.9735046029090881
228,0.9835084080696106,0.8585882186889648,0.7821810245513916,0.15137553215026855,1e-05,0.983656644821167,0.9834138751029968,0.9733781814575195,0.6530501246452332,0.5452348589897156,0.35459432005882263,0.9737206101417542,0.9732078909873962
229,0.9823601841926575,0.8514933586120605,0.7764111161231995,0.1589905470609665,1e-05,0.9825090169906616,0.9822698831558228,0.9740720391273499,0.6625211834907532,0.5524119734764099,0.3454522490501404,0.9744272232055664,0.9738970994949341
230,0.9848204851150513,0.8729568123817444,0.7952157855033875,0.13660204410552979,1e-05,0.9849668741226196,0.9847265481948853,0.9738916158676147,0.6608290672302246,0.5518238544464111,0.346855491399765,0.9742224216461182,0.9737266302108765
231,0.9839600324630737,0.8581181764602661,0.7824332118034363,0.15179012715816498,1e-05,0.9841042160987854,0.983872652053833,0.972987174987793,0.6528096795082092,0.5447160601615906,0.35501688718795776,0.9733225107192993,0.9728214740753174
232,0.9819910526275635,0.8513742089271545,0.776628315448761,0.15934574604034424,1e-05,0.9821393489837646,0.9819025993347168,0.9733825922012329,0.6493844389915466,0.5419902801513672,0.3583911955356598,0.9737055897712708,0.9732099175453186
233,0.9843456149101257,0.8655428886413574,0.7882892489433289,0.14417333900928497,1e-05,0.9844911098480225,0.9842507839202881,0.9735788702964783,0.6611343026161194,0.5517368316650391,0.34665751457214355,0.973899245262146,0.9734136462211609
234,0.9840739965438843,0.8637064695358276,0.7865422368049622,0.1460578739643097,1e-05,0.9842154383659363,0.9839870929718018,0.9730863571166992,0.6480927467346191,0.543510913848877,0.35921069979667664,0.9733932018280029,0.9729236364364624
235,0.9823922514915466,0.8495427370071411,0.7744778394699097,0.16058075428009033,1e-05,0.9825414419174194,0.9823040962219238,0.9727364182472229,0.6523028612136841,0.5447949171066284,0.3557218015193939,0.9730671644210815,0.9725725650787354
236,0.9852070808410645,0.8713070154190063,0.7946656942367554,0.13827481865882874,1e-05,0.9853529930114746,0.9851153492927551,0.9726742506027222,0.6497388482093811,0.5402198433876038,0.3587736487388611,0.9730849862098694,0.9724807739257812
237,0.983068585395813,0.857227087020874,0.7802742123603821,0.15285347402095795,1e-05,0.9832171201705933,0.9829812049865723,0.974019467830658,0.6618626117706299,0.552309513092041,0.34567612409591675,0.9743388295173645,0.9738438129425049
238,0.9832720756530762,0.8577671647071838,0.7833172082901001,0.15234127640724182,1e-05,0.9834131598472595,0.9831834435462952,0.9737275838851929,0.6562235355377197,0.5481885075569153,0.3507586717605591,0.9740493893623352,0.9735596776008606
239,0.9824773669242859,0.8519137501716614,0.777310311794281,0.1583082526922226,1e-05,0.9826202988624573,0.9823872447013855,0.974195122718811,0.6602023243904114,0.5510261654853821,0.34716010093688965,0.9745134711265564,0.9740325808525085
240,0.9831316471099854,0.8562166690826416,0.7816488146781921,0.153543621301651,1e-05,0.9832642674446106,0.9830482602119446,0.9735279679298401,0.6544791460037231,0.5470486879348755,0.3532191216945648,0.9738335013389587,0.9733725190162659
241,0.9831640124320984,0.8533788919448853,0.7785545587539673,0.1565157026052475,1e-05,0.983304500579834,0.9830750226974487,0.9725226759910583,0.6475390195846558,0.540603518486023,0.3601531982421875,0.9728530645370483,0.972354531288147
242,0.9816932082176208,0.8468034267425537,0.7727257013320923,0.16338181495666504,1e-05,0.9818309545516968,0.9816039800643921,0.9737387895584106,0.6526873111724854,0.5470060110092163,0.35455334186553955,0.974062442779541,0.9735788106918335
243,0.9834380745887756,0.860827624797821,0.7856518030166626,0.14889691770076752,1e-05,0.9835714101791382,0.9833541512489319,0.9742630124092102,0.656598687171936,0.5486426949501038,0.35034623742103577,0.9745770692825317,0.974098265171051
